Time,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16
2012,23.0,1.0,0.0,0.0,19.0,3.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0
2013,23.0,1.0,0.0,0.0,19.0,3.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0
2014,23.0,1.0,0.0,0.0,19.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0
2015,24.0,1.0,0.0,0.0,19.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0
2016,24.0,1.0,0.0,0.0,20.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0
2017,23.0,1.0,2.0,0.0,19.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0
2018,22.0,1.0,2.0,0.0,18.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0
2019,22.0,1.0,2.0,0.0,17.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0
2020,21.0,1.0,2.0,0.0,16.0,5.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,11.0,0.0,10.0
2021,19.0,1.0,2.0,0.0,16.0,5.0,2.0,4.0,5.0,0.0,0.0,2.0,0.0,11.0,0.0,10.0
2022,20.0,1.0,2.0,0.0,16.0,5.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,11.0,0.0,10.0
2023,20.0,2.0,2.0,0.0,16.0,5.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,11.0,0.0,10.0
2024,19.0,1.0,3.0,0.0,16.0,4.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,11.0,0.0,10.0
2025,19.0,1.0,3.0,0.0,17.0,3.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,11.0,0.0,10.0
2026,19.0,2.0,4.0,0.0,17.0,3.0,3.0,4.0,5.0,0.0,0.0,2.0,0.0,11.0,0.0,10.0
2027,19.0,2.0,5.0,0.0,17.0,3.0,4.0,5.0,5.0,0.0,0.0,2.0,0.0,11.0,0.0,10.0
2028,19.0,2.0,6.0,0.0,16.0,2.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,11.0,0.0,10.0
2029,19.0,2.0,6.0,0.0,16.0,3.0,5.0,6.0,5.0,0.0,0.0,1.0,1.0,11.0,0.0,10.0
2030,19.0,2.0,6.0,0.0,16.0,3.0,6.0,6.0,5.0,0.0,0.0,1.0,1.0,11.0,0.0,10.0
2031,20.0,2.0,6.0,0.0,15.0,3.0,6.0,4.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0
2032,21.0,2.0,6.0,0.0,16.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0
2033,22.0,2.0,6.0,0.0,17.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2034,21.0,2.0,6.0,0.0,17.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2035,21.0,3.0,6.0,0.0,19.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2036,23.0,3.0,6.0,0.0,17.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2037,23.0,3.0,6.0,0.0,18.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2038,24.0,3.0,5.0,0.0,18.0,5.0,6.0,7.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2039,24.0,1.0,5.0,0.0,18.0,5.0,5.0,7.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2040,24.0,3.0,4.0,0.0,19.0,4.0,5.0,6.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2041,22.0,3.0,4.0,0.0,19.0,3.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0
2042,22.0,3.0,4.0,0.0,18.0,3.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
2043,22.0,3.0,4.0,0.0,18.0,2.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
2044,21.0,3.0,4.0,0.0,18.0,4.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
2045,21.0,3.0,4.0,0.0,17.0,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0
2046,22.0,3.0,3.0,0.0,16.0,4.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0
2047,22.0,3.0,4.0,0.0,16.0,4.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0
2048,22.0,3.0,5.0,0.0,16.0,3.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0
2049,21.0,3.0,3.0,0.0,16.0,3.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0
2050,21.0,3.0,4.0,0.0,16.0,5.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0
2051,22.0,4.0,5.0,0.0,15.0,5.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0
2052,22.0,3.0,6.0,0.0,16.0,6.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,10.0,0.0,12.0
2053,23.0,3.0,5.0,0.0,16.0,6.0,3.0,3.0,6.0,0.0,0.0,2.0,0.0,10.0,0.0,12.0
2054,23.0,4.0,6.0,0.0,16.0,5.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,10.0,0.0,12.0
2055,22.0,6.0,6.0,0.0,18.0,7.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,10.0,0.0,12.0
2056,21.0,6.0,7.0,0.0,17.0,4.0,2.0,1.0,7.0,0.0,0.0,2.0,0.0,10.0,0.0,12.0
2057,21.0,7.0,7.0,0.0,18.0,5.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
2058,21.0,7.0,7.0,0.0,18.0,5.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
2059,21.0,7.0,7.0,0.0,18.0,5.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
2060,21.0,7.0,8.0,1.0,18.0,4.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
2061,21.0,7.0,8.0,1.0,18.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
2062,21.0,7.0,8.0,1.0,19.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
2063,21.0,7.0,8.0,1.0,19.0,3.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
2064,21.0,7.0,8.0,2.0,17.0,3.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
2065,21.0,7.0,8.0,2.0,16.0,2.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,11.0,0.0,12.0
2066,21.0,7.0,9.0,2.0,15.0,3.0,3.0,3.0,7.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
2067,21.0,9.0,9.0,2.0,15.0,3.0,3.0,3.0,8.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
2068,21.0,9.0,8.0,3.0,15.0,3.0,2.0,3.0,7.0,0.0,0.0,2.0,0.0,11.0,0.0,12.0
2069,21.0,9.0,8.0,3.0,15.0,3.0,1.0,3.0,7.0,0.0,0.0,3.0,1.0,11.0,0.0,12.0
2070,22.0,9.0,8.0,3.0,15.0,3.0,1.0,3.0,7.0,0.0,0.0,4.0,1.0,11.0,0.0,12.0
2071,22.0,9.0,8.0,4.0,15.0,2.0,0.0,3.0,7.0,0.0,0.0,4.0,1.0,11.0,0.0,12.0
2072,22.0,9.0,8.0,5.0,13.0,2.0,2.0,2.0,7.0,0.0,0.0,4.0,2.0,11.0,0.0,12.0
2073,21.0,9.0,7.0,5.0,12.0,3.0,2.0,2.0,7.0,0.0,0.0,4.0,2.0,11.0,0.0,12.0
2074,21.0,9.0,7.0,5.0,11.0,1.0,3.0,2.0,7.0,0.0,0.0,4.0,4.0,11.0,0.0,12.0
2075,22.0,7.0,6.0,5.0,11.0,1.0,4.0,2.0,7.0,0.0,0.0,4.0,4.0,11.0,0.0,13.0
2076,22.0,7.0,5.0,5.0,11.0,1.0,5.0,3.0,7.0,0.0,0.0,3.0,4.0,11.0,0.0,13.0
2077,22.0,7.0,4.0,5.0,11.0,1.0,5.0,3.0,7.0,0.0,0.0,3.0,3.0,11.0,0.0,12.0
2078,22.0,7.0,4.0,6.0,11.0,0.0,5.0,3.0,4.0,0.0,0.0,2.0,4.0,10.0,0.0,12.0
2079,22.0,7.0,4.0,6.0,13.0,0.0,5.0,2.0,4.0,0.0,0.0,2.0,5.0,10.0,0.0,12.0
2080,22.0,7.0,4.0,6.0,13.0,1.0,5.0,5.0,4.0,0.0,0.0,1.0,4.0,8.0,0.0,12.0
2081,22.0,9.0,3.0,6.0,13.0,1.0,6.0,5.0,4.0,0.0,0.0,1.0,4.0,8.0,0.0,12.0
2082,22.0,9.0,4.0,6.0,14.0,1.0,6.0,4.0,4.0,0.0,0.0,0.0,3.0,8.0,0.0,12.0
2083,23.0,10.0,3.0,6.0,15.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,3.0,8.0,0.0,11.0
2084,22.0,11.0,3.0,6.0,14.0,2.0,4.0,6.0,5.0,0.0,0.0,2.0,3.0,8.0,0.0,11.0
2085,22.0,11.0,4.0,6.0,14.0,2.0,5.0,6.0,7.0,0.0,0.0,2.0,3.0,8.0,0.0,10.0
2086,23.0,11.0,2.0,6.0,13.0,3.0,5.0,7.0,8.0,0.0,0.0,2.0,3.0,8.0,0.0,9.0
2087,22.0,13.0,2.0,5.0,13.0,2.0,5.0,7.0,8.0,0.0,0.0,2.0,3.0,8.0,0.0,9.0
2088,22.0,13.0,2.0,5.0,13.0,3.0,5.0,7.0,8.0,0.0,0.0,2.0,4.0,8.0,0.0,9.0
2089,19.0,12.0,2.0,4.0,14.0,3.0,4.0,7.0,8.0,0.0,0.0,3.0,4.0,8.0,0.0,9.0
2090,17.0,11.0,2.0,4.0,15.0,2.0,4.0,8.0,8.0,0.0,0.0,3.0,4.0,8.0,0.0,9.0
2091,15.0,11.0,2.0,4.0,15.0,2.0,3.0,7.0,8.0,0.0,0.0,3.0,4.0,8.0,0.0,9.0
2092,13.0,11.0,2.0,4.0,16.0,1.0,4.0,7.0,8.0,0.0,0.0,3.0,4.0,8.0,0.0,9.0
2093,13.0,10.0,2.0,3.0,15.0,1.0,6.0,9.0,7.0,0.0,0.0,4.0,4.0,8.0,0.0,10.0
2094,13.0,10.0,2.0,3.0,14.0,1.0,5.0,9.0,7.0,0.0,0.0,4.0,4.0,8.0,0.0,10.0
2095,14.0,10.0,2.0,3.0,12.0,1.0,5.0,9.0,5.0,0.0,0.0,4.0,5.0,8.0,0.0,10.0
2096,12.0,8.0,2.0,3.0,11.0,1.0,4.0,9.0,5.0,0.0,0.0,2.0,4.0,8.0,0.0,10.0
2097,12.0,8.0,2.0,3.0,11.0,2.0,4.0,7.0,5.0,0.0,0.0,2.0,4.0,8.0,0.0,10.0
2098,11.0,8.0,3.0,4.0,11.0,2.0,4.0,7.0,5.0,0.0,0.0,3.0,4.0,8.0,0.0,10.0
2099,11.0,8.0,3.0,5.0,11.0,2.0,5.0,6.0,5.0,0.0,0.0,4.0,3.0,8.0,0.0,10.0
2100,10.0,8.0,3.0,6.0,10.0,1.0,9.0,5.0,5.0,0.0,0.0,6.0,3.0,8.0,0.0,10.0
2101,11.0,11.0,4.0,4.0,10.0,2.0,10.0,6.0,5.0,0.0,0.0,5.0,2.0,8.0,0.0,10.0
2102,12.0,11.0,3.0,4.0,10.0,2.0,11.0,10.0,5.0,0.0,0.0,5.0,3.0,8.0,0.0,10.0
2103,12.0,11.0,3.0,5.0,11.0,2.0,11.0,11.0,7.0,0.0,0.0,6.0,3.0,8.0,0.0,10.0
2104,12.0,11.0,3.0,7.0,11.0,3.0,11.0,10.0,7.0,0.0,0.0,6.0,3.0,8.0,0.0,10.0
2105,12.0,11.0,3.0,8.0,10.0,4.0,10.0,9.0,7.0,0.0,0.0,7.0,4.0,8.0,0.0,9.0
2106,12.0,11.0,2.0,8.0,10.0,3.0,10.0,9.0,8.0,0.0,0.0,7.0,4.0,8.0,0.0,10.0
2107,12.0,10.0,2.0,8.0,9.0,3.0,10.0,9.0,8.0,0.0,0.0,7.0,4.0,8.0,0.0,9.0
2108,12.0,10.0,2.0,9.0,9.0,3.0,9.0,7.0,8.0,0.0,0.0,6.0,4.0,8.0,0.0,9.0
2109,13.0,12.0,2.0,9.0,9.0,4.0,5.0,7.0,8.0,0.0,0.0,4.0,3.0,8.0,0.0,8.0
2110,13.0,12.0,2.0,9.0,9.0,2.0,5.0,5.0,8.0,0.0,0.0,4.0,3.0,8.0,0.0,9.0
2111,14.0,12.0,3.0,8.0,8.0,5.0,6.0,3.0,8.0,0.0,0.0,2.0,2.0,8.0,0.0,9.0
2112,15.0,14.0,3.0,6.0,9.0,3.0,6.0,2.0,8.0,0.0,0.0,2.0,2.0,8.0,0.0,10.0
2113,16.0,16.0,3.0,5.0,9.0,4.0,6.0,2.0,8.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0
2114,17.0,16.0,5.0,6.0,10.0,6.0,6.0,2.0,7.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0
2115,17.0,16.0,4.0,7.0,9.0,4.0,6.0,4.0,8.0,0.0,0.0,1.0,2.0,8.0,0.0,10.0
2116,16.0,16.0,3.0,7.0,9.0,4.0,6.0,4.0,7.0,0.0,0.0,1.0,1.0,8.0,0.0,11.0
2117,16.0,16.0,3.0,7.0,9.0,3.0,6.0,3.0,8.0,0.0,0.0,1.0,1.0,8.0,0.0,11.0
2118,16.0,15.0,3.0,7.0,8.0,4.0,4.0,3.0,8.0,0.0,0.0,2.0,1.0,8.0,0.0,11.0
2119,15.0,13.0,3.0,7.0,9.0,6.0,2.0,3.0,8.0,0.0,0.0,3.0,1.0,9.0,0.0,11.0
2120,15.0,13.0,4.0,9.0,8.0,6.0,1.0,3.0,8.0,0.0,0.0,3.0,1.0,10.0,0.0,11.0
2121,14.0,14.0,4.0,9.0,8.0,3.0,1.0,2.0,9.0,0.0,0.0,3.0,1.0,10.0,0.0,11.0
2122,14.0,13.0,4.0,9.0,7.0,3.0,2.0,1.0,9.0,0.0,0.0,3.0,1.0,11.0,0.0,11.0
2123,15.0,13.0,4.0,9.0,8.0,4.0,3.0,1.0,8.0,0.0,0.0,2.0,0.0,11.0,0.0,11.0
2124,15.0,14.0,4.0,9.0,8.0,4.0,3.0,1.0,8.0,0.0,0.0,3.0,1.0,11.0,0.0,11.0
2125,15.0,14.0,4.0,9.0,8.0,2.0,3.0,0.0,8.0,0.0,0.0,2.0,1.0,11.0,0.0,12.0
2126,15.0,13.0,4.0,10.0,7.0,2.0,3.0,0.0,9.0,0.0,0.0,1.0,1.0,11.0,0.0,12.0
2127,15.0,12.0,4.0,10.0,8.0,3.0,3.0,0.0,8.0,0.0,0.0,2.0,1.0,12.0,0.0,12.0
2128,15.0,12.0,4.0,10.0,9.0,3.0,3.0,0.0,7.0,0.0,0.0,1.0,1.0,11.0,0.0,12.0
2129,18.0,12.0,4.0,10.0,10.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,12.0,0.0,13.0
2130,17.0,13.0,4.0,9.0,12.0,4.0,2.0,1.0,7.0,0.0,0.0,1.0,1.0,12.0,0.0,13.0
2131,16.0,14.0,3.0,7.0,12.0,5.0,2.0,1.0,7.0,0.0,0.0,1.0,1.0,13.0,0.0,12.0
2132,16.0,15.0,3.0,6.0,12.0,4.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,13.0,0.0,12.0
2133,16.0,16.0,3.0,6.0,12.0,5.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,14.0,0.0,13.0
2134,16.0,17.0,4.0,6.0,11.0,4.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,15.0,0.0,13.0
2135,17.0,17.0,4.0,6.0,12.0,4.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,16.0,0.0,15.0
2136,17.0,16.0,3.0,7.0,13.0,4.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,16.0,0.0,16.0
2137,17.0,15.0,3.0,7.0,11.0,5.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,16.0,0.0,17.0
2138,16.0,13.0,3.0,7.0,11.0,4.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,16.0,0.0,17.0
2139,16.0,12.0,3.0,7.0,11.0,4.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,16.0,0.0,16.0
2140,16.0,13.0,3.0,7.0,12.0,3.0,3.0,2.0,5.0,0.0,0.0,2.0,2.0,16.0,0.0,16.0
2141,16.0,12.0,3.0,7.0,13.0,1.0,4.0,2.0,5.0,0.0,0.0,1.0,2.0,17.0,0.0,16.0
2142,16.0,12.0,3.0,7.0,13.0,2.0,5.0,2.0,5.0,0.0,0.0,1.0,2.0,17.0,0.0,16.0
2143,17.0,12.0,3.0,6.0,12.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,2.0,17.0,0.0,17.0
2144,16.0,10.0,1.0,5.0,12.0,1.0,6.0,1.0,5.0,0.0,0.0,1.0,2.0,17.0,0.0,17.0
2145,15.0,10.0,3.0,5.0,14.0,0.0,6.0,1.0,5.0,0.0,0.0,1.0,2.0,17.0,0.0,16.0
2146,15.0,10.0,3.0,4.0,13.0,0.0,6.0,2.0,5.0,0.0,0.0,1.0,3.0,17.0,0.0,15.0
2147,15.0,11.0,2.0,4.0,13.0,1.0,6.0,3.0,5.0,0.0,0.0,1.0,3.0,17.0,0.0,14.0
2148,14.0,11.0,2.0,4.0,13.0,0.0,6.0,4.0,5.0,0.0,0.0,1.0,3.0,18.0,0.0,14.0
2149,14.0,11.0,2.0,4.0,13.0,1.0,7.0,4.0,5.0,0.0,0.0,2.0,3.0,18.0,0.0,14.0
2150,11.0,11.0,2.0,4.0,12.0,2.0,8.0,5.0,5.0,0.0,0.0,1.0,3.0,18.0,0.0,14.0
2151,10.0,11.0,2.0,4.0,13.0,2.0,4.0,4.0,5.0,0.0,0.0,2.0,3.0,18.0,0.0,14.0
2152,10.0,12.0,1.0,5.0,12.0,1.0,2.0,4.0,5.0,0.0,0.0,2.0,4.0,18.0,0.0,13.0
2153,10.0,14.0,1.0,4.0,12.0,1.0,2.0,4.0,5.0,0.0,0.0,3.0,5.0,18.0,0.0,13.0
2154,10.0,14.0,2.0,6.0,10.0,0.0,2.0,6.0,5.0,0.0,0.0,3.0,5.0,18.0,0.0,0.0
2155,11.0,15.0,2.0,6.0,11.0,1.0,2.0,6.0,5.0,0.0,0.0,3.0,4.0,18.0,0.0,0.0
2156,11.0,15.0,2.0,6.0,11.0,1.0,1.0,6.0,5.0,0.0,0.0,2.0,4.0,18.0,0.0,0.0
2157,11.0,12.0,2.0,7.0,11.0,0.0,2.0,5.0,5.0,0.0,0.0,2.0,5.0,17.0,0.0,0.0
2158,11.0,12.0,2.0,6.0,10.0,0.0,3.0,6.0,5.0,0.0,0.0,1.0,5.0,18.0,0.0,12.0
2159,11.0,12.0,2.0,8.0,10.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,5.0,18.0,0.0,12.0
2160,11.0,12.0,2.0,7.0,10.0,0.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,18.0,0.0,12.0
2161,11.0,12.0,2.0,7.0,10.0,0.0,3.0,5.0,7.0,0.0,0.0,2.0,5.0,18.0,0.0,12.0
2162,12.0,12.0,2.0,6.0,9.0,0.0,3.0,5.0,7.0,0.0,0.0,4.0,3.0,18.0,0.0,12.0
2163,13.0,12.0,2.0,6.0,11.0,0.0,2.0,4.0,7.0,0.0,0.0,3.0,2.0,18.0,0.0,12.0
2164,15.0,12.0,1.0,6.0,12.0,0.0,3.0,3.0,7.0,0.0,0.0,3.0,2.0,18.0,0.0,12.0
2165,15.0,12.0,1.0,6.0,12.0,0.0,3.0,3.0,7.0,0.0,0.0,3.0,2.0,18.0,0.0,12.0
2166,16.0,12.0,2.0,5.0,13.0,0.0,5.0,2.0,8.0,0.0,0.0,3.0,2.0,18.0,0.0,12.0
2167,16.0,14.0,3.0,5.0,15.0,0.0,5.0,2.0,9.0,0.0,0.0,3.0,2.0,18.0,0.0,12.0
2168,16.0,13.0,3.0,5.0,15.0,0.0,4.0,2.0,9.0,0.0,0.0,3.0,2.0,18.0,0.0,12.0
2169,17.0,13.0,3.0,4.0,15.0,0.0,4.0,2.0,9.0,0.0,0.0,3.0,2.0,18.0,0.0,13.0
2170,18.0,12.0,3.0,4.0,16.0,0.0,3.0,2.0,7.0,0.0,0.0,3.0,2.0,18.0,0.0,15.0
2171,18.0,11.0,3.0,4.0,16.0,0.0,3.0,2.0,7.0,0.0,0.0,2.0,1.0,18.0,0.0,15.0
2172,18.0,12.0,3.0,4.0,16.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,18.0,0.0,15.0
2173,19.0,12.0,3.0,5.0,17.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,18.0,0.0,15.0
2174,18.0,11.0,3.0,5.0,17.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,18.0,0.0,15.0
2175,20.0,12.0,3.0,4.0,16.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,18.0,0.0,15.0
2176,21.0,14.0,4.0,4.0,14.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,19.0,0.0,15.0
2177,21.0,14.0,4.0,4.0,15.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,20.0,0.0,15.0
2178,22.0,12.0,4.0,3.0,14.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,20.0,0.0,16.0
2179,21.0,15.0,4.0,3.0,15.0,2.0,3.0,1.0,8.0,0.0,0.0,0.0,3.0,20.0,0.0,16.0
2180,21.0,15.0,4.0,4.0,14.0,2.0,3.0,1.0,8.0,0.0,0.0,1.0,4.0,20.0,0.0,16.0
2181,19.0,14.0,4.0,4.0,14.0,2.0,3.0,1.0,8.0,0.0,0.0,1.0,4.0,20.0,0.0,16.0
2182,19.0,14.0,3.0,6.0,13.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,5.0,20.0,0.0,17.0
2183,19.0,14.0,4.0,7.0,11.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,5.0,20.0,0.0,18.0
2184,18.0,13.0,3.0,7.0,12.0,2.0,3.0,1.0,8.0,0.0,0.0,2.0,4.0,20.0,0.0,19.0
2185,19.0,12.0,3.0,7.0,11.0,2.0,4.0,1.0,7.0,0.0,0.0,2.0,4.0,20.0,0.0,19.0
2186,18.0,12.0,2.0,7.0,10.0,2.0,4.0,1.0,7.0,0.0,0.0,2.0,3.0,20.0,0.0,19.0
2187,19.0,12.0,3.0,7.0,15.0,2.0,4.0,4.0,7.0,0.0,0.0,2.0,3.0,20.0,0.0,19.0
2188,19.0,12.0,3.0,7.0,14.0,2.0,5.0,5.0,7.0,0.0,0.0,2.0,3.0,20.0,0.0,19.0
2189,17.0,12.0,2.0,7.0,15.0,2.0,9.0,5.0,7.0,0.0,0.0,2.0,3.0,21.0,0.0,19.0
2190,18.0,12.0,2.0,7.0,15.0,2.0,9.0,5.0,6.0,0.0,0.0,2.0,3.0,21.0,0.0,19.0
2191,18.0,13.0,2.0,7.0,14.0,2.0,8.0,5.0,5.0,0.0,0.0,1.0,3.0,21.0,0.0,19.0
2192,17.0,13.0,2.0,7.0,16.0,2.0,7.0,6.0,5.0,0.0,0.0,0.0,3.0,21.0,0.0,18.0
2193,17.0,13.0,2.0,7.0,16.0,2.0,8.0,6.0,5.0,0.0,0.0,0.0,3.0,21.0,0.0,18.0
2194,17.0,13.0,2.0,6.0,15.0,2.0,7.0,6.0,5.0,0.0,0.0,1.0,2.0,21.0,0.0,18.0
2195,16.0,12.0,2.0,6.0,13.0,2.0,7.0,7.0,5.0,0.0,0.0,3.0,1.0,21.0,0.0,0.0
2196,15.0,11.0,2.0,6.0,12.0,2.0,6.0,7.0,5.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0
2197,14.0,10.0,1.0,6.0,11.0,1.0,7.0,8.0,5.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0
2198,14.0,10.0,1.0,5.0,11.0,0.0,8.0,8.0,6.0,0.0,0.0,1.0,0.0,21.0,0.0,22.0
2199,15.0,10.0,0.0,6.0,10.0,0.0,8.0,9.0,6.0,0.0,0.0,1.0,0.0,23.0,0.0,21.0
2200,17.0,10.0,1.0,6.0,11.0,0.0,8.0,11.0,6.0,0.0,0.0,2.0,0.0,23.0,0.0,21.0
2201,17.0,10.0,1.0,5.0,12.0,0.0,8.0,11.0,6.0,0.0,0.0,2.0,2.0,23.0,0.0,22.0
2202,17.0,10.0,1.0,5.0,13.0,0.0,7.0,9.0,5.0,0.0,0.0,2.0,2.0,23.0,0.0,22.0
2203,14.0,10.0,1.0,5.0,14.0,0.0,7.0,8.0,5.0,0.0,0.0,1.0,2.0,23.0,0.0,22.0
2204,14.0,10.0,1.0,4.0,13.0,0.0,6.0,8.0,5.0,0.0,0.0,3.0,2.0,23.0,0.0,22.0
2205,14.0,10.0,1.0,4.0,13.0,0.0,5.0,8.0,5.0,0.0,0.0,3.0,2.0,23.0,0.0,22.0
2206,14.0,10.0,1.0,4.0,13.0,0.0,5.0,8.0,5.0,0.0,0.0,1.0,2.0,21.0,0.0,21.0
2207,13.0,9.0,3.0,5.0,13.0,0.0,4.0,6.0,6.0,0.0,0.0,1.0,2.0,22.0,0.0,23.0
2208,13.0,10.0,5.0,5.0,12.0,0.0,5.0,6.0,6.0,0.0,0.0,1.0,2.0,22.0,0.0,24.0
2209,14.0,9.0,5.0,5.0,12.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,2.0,22.0,0.0,25.0
2210,14.0,8.0,6.0,5.0,12.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,2.0,22.0,0.0,25.0
2211,13.0,8.0,6.0,3.0,12.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,2.0,22.0,0.0,25.0
2212,15.0,8.0,6.0,3.0,13.0,0.0,4.0,6.0,6.0,0.0,0.0,2.0,2.0,23.0,0.0,25.0
2213,15.0,7.0,6.0,3.0,12.0,0.0,4.0,6.0,6.0,0.0,0.0,1.0,3.0,23.0,0.0,25.0
2214,16.0,7.0,6.0,3.0,12.0,0.0,4.0,6.0,6.0,0.0,0.0,1.0,5.0,23.0,0.0,25.0
2215,17.0,7.0,6.0,3.0,11.0,0.0,3.0,6.0,6.0,0.0,0.0,2.0,5.0,22.0,0.0,25.0
2216,17.0,8.0,6.0,4.0,11.0,2.0,3.0,5.0,6.0,0.0,0.0,3.0,5.0,22.0,0.0,25.0
2217,17.0,8.0,6.0,4.0,13.0,1.0,3.0,5.0,5.0,0.0,0.0,3.0,5.0,22.0,0.0,25.0
2218,17.0,8.0,6.0,4.0,13.0,1.0,3.0,5.0,6.0,0.0,0.0,2.0,5.0,21.0,0.0,25.0
2219,17.0,7.0,8.0,4.0,13.0,2.0,4.0,4.0,7.0,0.0,0.0,2.0,6.0,22.0,0.0,25.0
